engine_id,cycle,setting1,setting2,setting3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,anomaly,decision,risk,max_cycle,RUL,ae_anomaly,true_label
1,168,-0.0043,0.0002,100.0,518.67,0.4427710843373234,0.4392849356878159,0.5646522619851453,14.62,21.61,0.3607085346215797,2388.22,9036.35,1.3,0.5892857142857153,520.78,2388.19,8124.44,8.4925,0.03,393,2388,100.0,38.76,23.277,0,🔥 High Temperature - Reduce Load,Medium Risk,192,24,False,1
1,169,-0.0017,0.0004,100.0,518.67,0.5993975903614626,0.4168301722258576,0.6043214044564458,14.62,21.61,0.4605475040257687,2388.25,9055.18,1.3,0.6130952380952408,520.44,2388.18,8125.3,8.4767,0.03,394,2388,100.0,38.58,23.187,0,🔥 High Temperature - Reduce Load,Medium Risk,192,23,False,1
1,170,-0.0017,-0.0002,100.0,518.67,0.5150602409638338,0.47242206235012674,0.5935178933153296,14.62,21.61,0.34943639291465445,2388.21,9044.03,1.3,0.601190476190478,520.23,2388.26,8121.76,8.49,0.03,395,2388,100.0,38.66,23.1615,0,🔥 High Temperature - Reduce Load,Medium Risk,192,22,False,1
1,171,0.0004,-0.0003,100.0,518.67,0.6174698795180689,0.4582515805537426,0.552667116812966,14.62,21.61,0.4605475040257687,2388.2,9042.12,1.3,0.7023809523809526,519.85,2388.22,8124.87,8.4922,0.03,395,2388,100.0,38.68,23.2444,0,🔥 High Temperature - Reduce Load,Medium Risk,192,21,False,1
1,172,-0.0014,-0.0003,100.0,518.67,0.638554216867476,0.45062132112492037,0.5313977042538838,14.62,21.61,0.2962962962963047,2388.24,9039.1,1.3,0.726190476190478,520.54,2388.26,8120.08,8.4595,0.03,393,2388,100.0,38.65,23.1585,0,🔥 High Temperature - Reduce Load,Medium Risk,192,20,False,1
1,173,-0.0032,0.0002,100.0,518.67,0.5301204819277245,0.4283845650752198,0.7261985145172183,14.62,21.61,0.36714975845410436,2388.22,9048.82,1.3,0.625,520.11,2388.23,8121.64,8.5091,0.03,395,2388,100.0,38.59,23.1789,0,🔥 High Temperature - Reduce Load,Medium Risk,192,19,False,1
1,174,-0.0001,-0.0002,100.0,518.67,0.430722891566262,0.6272073250490564,0.6807900067521935,14.62,21.61,0.3977455716586178,2388.22,9041.25,1.3,0.6845238095238102,520.22,2388.21,8119.17,8.4476,0.03,393,2388,100.0,38.57,23.0357,0,🔥 High Temperature - Reduce Load,Medium Risk,192,18,False,1
1,175,0.0001,0.0002,100.0,518.67,0.7228915662650763,0.7030739045127561,0.6797771775827144,14.62,21.61,0.2882447665056276,2388.23,9042.66,1.3,0.601190476190478,520.38,2388.22,8125.76,8.489,0.03,394,2388,100.0,38.58,23.1573,0,🔥 High Temperature - Reduce Load,Medium Risk,192,17,False,1
1,176,-0.002,-0.0003,100.0,518.67,0.49698795180722755,0.4628297362110345,0.6833220796758965,14.62,21.61,0.3317230273751903,2388.23,9045.74,1.3,0.5892857142857153,519.8,2388.2,8123.8,8.4853,0.03,394,2388,100.0,38.72,23.2491,0,🔥 High Temperature - Reduce Load,Medium Risk,192,16,False,1
1,177,-0.0038,-0.0003,100.0,518.67,0.7771084337349237,0.6753869631567468,0.7045914922349752,14.62,21.61,0.33494363929145266,2388.25,9046.2,1.3,0.7023809523809526,520.24,2388.23,8120.11,8.4779,0.03,396,2388,100.0,38.63,23.1673,0,🔥 High Temperature - Reduce Load,Medium Risk,192,15,False,1
1,178,-0.0001,0.0002,100.0,518.67,0.6536144578313383,0.7475474166121643,0.7157326130992594,14.62,21.61,0.3752012882447531,2388.23,9046.17,1.3,0.6845238095238102,520.2,2388.2,8116.56,8.477,0.03,395,2388,100.0,38.65,23.177,0,🔥 High Temperature - Reduce Load,Medium Risk,192,14,False,1
1,179,0.0023,-0.0003,100.0,518.67,0.49698795180722755,0.4691519511663387,0.7967589466576648,14.62,21.61,0.27697262479871654,2388.26,9044.23,1.3,0.696428571428573,520.38,2388.18,8116.84,8.4947,0.03,395,2388,100.0,38.77,23.1888,0,🔥 High Temperature - Reduce Load,Medium Risk,192,13,False,1
1,180,-0.0024,0.0,100.0,518.67,0.713855421686759,0.6285153695225603,0.5889601620526683,14.62,21.61,0.4927536231884062,2388.21,9039.33,1.3,0.5952380952380985,519.84,2388.28,8122.57,8.4737,0.03,395,2388,100.0,38.86,23.007,0,🔥 High Temperature - Reduce Load,Medium Risk,192,12,False,1
1,181,-0.0006,0.0005,100.0,518.67,0.671686746987973,0.5596250272509309,0.6480418636056733,14.62,21.61,0.318840579710141,2388.23,9038.29,1.3,0.7440476190476204,520.43,2388.23,8114.79,8.472,0.03,397,2388,100.0,38.34,23.1652,0,🔥 High Temperature - Reduce Load,Medium Risk,192,11,False,1
1,182,-0.001,0.0003,100.0,518.67,0.9036144578313383,0.6766950076302578,0.7489871708305174,14.62,21.61,0.33011272141706627,2388.26,9041.23,1.3,0.6726190476190474,520.46,2388.25,8119.67,8.5158,0.03,397,2388,100.0,38.43,23.1787,1,⚠️ Anomaly Detected - Check System,High Risk,192,10,True,1
1,183,0.0001,0.0001,100.0,518.67,0.611445783132524,0.5709614126880354,0.6208642808912899,14.62,21.61,0.2463768115942031,2388.21,9040.94,1.3,0.7023809523809526,520.05,2388.23,8117.8,8.5041,0.03,396,2388,100.0,38.56,23.1302,0,🔥 High Temperature - Reduce Load,Medium Risk,192,9,False,1
1,184,0.0004,0.0003,100.0,518.67,0.8614457831325524,0.7499454981469427,0.8485820391627286,14.62,21.61,0.18518518518517624,2388.24,9047.91,1.3,0.726190476190478,519.77,2388.28,8115.61,8.5133,0.03,395,2388,100.0,38.43,23.0146,1,⚠️ Anomaly Detected - Check System,High Risk,192,8,True,1
1,185,0.0008,0.0001,100.0,518.67,0.7801204819276961,0.7067800305210383,0.711512491559759,14.62,21.61,0.2882447665056276,2388.29,9043.71,1.3,0.773809523809522,519.82,2388.27,8113.69,8.4984,0.03,395,2388,100.0,38.51,23.07,0,⚠️ Anomaly Detected - Check System,High Risk,192,7,False,1
1,186,0.0027,-0.0003,100.0,518.67,0.6927710843373518,0.5258338783518681,0.7435854152599575,14.62,21.61,0.4380032206119182,2388.21,9051.37,1.3,0.7559523809523796,520.08,2388.25,8123.45,8.5227,0.03,397,2388,100.0,38.47,23.0564,0,🔥 High Temperature - Reduce Load,Medium Risk,192,6,False,1
1,187,-0.0047,-0.0,100.0,518.67,0.6355421686747036,0.45912361020274517,0.7599594868332211,14.62,21.61,0.19806763285023976,2388.29,9037.71,1.3,0.8214285714285694,519.53,2388.28,8115.67,8.5218,0.03,396,2388,100.0,38.42,23.0822,0,⚠️ Anomaly Detected - Check System,High Risk,192,5,False,1
1,188,-0.0067,0.0003,100.0,518.67,0.7650602409638623,0.6832352299978268,0.6841661039837952,14.62,21.61,0.33655394524960514,2388.31,9037.91,1.3,0.6845238095238102,519.79,2388.23,8117.69,8.5207,0.03,396,2388,100.0,38.51,22.9588,0,🔥 High Temperature - Reduce Load,Medium Risk,192,4,False,1
1,189,-0.0006,0.0002,100.0,518.67,0.8945783132529925,0.5478526269893251,0.7724510465901417,14.62,21.61,0.1368760064412271,2388.27,9044.55,1.3,0.7321428571428577,519.58,2388.33,8117.51,8.5183,0.03,395,2388,100.0,38.48,23.1127,1,⚠️ Anomaly Detected - Check System,High Risk,192,3,True,1
1,190,-0.0027,0.0001,100.0,518.67,0.7319277108433653,0.6143448877261832,0.7376772451046598,14.62,21.61,0.2318840579710013,2388.29,9040.58,1.3,0.8809523809523796,520.04,2388.35,8112.58,8.5223,0.03,398,2388,100.0,38.49,23.0675,0,⚠️ Anomaly Detected - Check System,High Risk,192,2,False,1
1,191,-0.0,-0.0004,100.0,518.67,0.6415662650602485,0.6827992151733184,0.734638757596219,14.62,21.61,0.17230273752011271,2388.28,9042.76,1.3,0.773809523809522,519.57,2388.3,8114.61,8.5174,0.03,394,2388,100.0,38.45,23.1295,0,⚠️ Anomaly Detected - Check System,High Risk,192,1,False,1
1,192,0.0009,-0.0,100.0,518.67,0.7018072289156692,0.6620885110093795,0.7587778528021616,14.62,21.61,0.22544283413847666,2388.32,9033.22,1.3,0.8333333333333357,520.08,2388.32,8110.93,8.5113,0.03,396,2388,100.0,38.48,22.9649,0,⚠️ Anomaly Detected - Check System,High Risk,192,0,False,1
2,1,-0.0018,0.0006,100.0,518.67,0.2048192771084132,0.27904948768258464,0.15243079000675053,14.62,21.6,0.7536231884057969,2388.01,9054.72,1.3,0.04761904761904745,522.33,2388.06,8137.72,8.3905,0.03,391,2388,100.0,38.94,23.4585,0,⚠️ Anomaly Detected - Check System,High Risk,287,286,False,0
2,2,0.0043,-0.0003,100.0,518.67,0.18373493975903443,0.34902986701548144,0.1836596893990574,14.62,21.61,0.792270531400959,2387.98,9051.31,1.3,0.23214285714285765,522.7,2387.98,8131.09,8.4167,0.03,392,2388,100.0,39.06,23.4085,0,🔥 High Temperature - Reduce Load,Medium Risk,287,285,False,0
2,3,0.0018,0.0003,100.0,518.67,0.1024096385542066,0.3767168083714836,0.282072923700202,14.62,21.6,0.8518518518518476,2388.04,9054.24,1.3,0.2202380952380949,522.58,2387.99,8140.58,8.3802,0.03,391,2388,100.0,39.11,23.425,1,⚠️ Anomaly Detected - Check System,High Risk,287,284,True,0
2,4,0.0035,-0.0004,100.0,518.67,0.14156626506022008,0.2858077174623972,0.2334571235651559,14.62,21.61,0.7085346215780959,2387.98,9058.01,1.3,0.1488095238095255,522.49,2387.93,8140.44,8.4018,0.03,391,2388,100.0,39.13,23.5027,0,🔥 High Temperature - Reduce Load,Medium Risk,287,283,False,0
2,5,0.0005,0.0004,100.0,518.67,0.15662650602408235,0.17418792238936476,0.34216745442268603,14.62,21.6,0.8486312399355853,2388.03,9058.15,1.3,0.23809523809523725,522.27,2387.94,8136.67,8.3867,0.03,390,2388,100.0,39.18,23.4234,0,⚠️ Anomaly Detected - Check System,High Risk,287,282,False,0
2,6,-0.001,0.0004,100.0,518.67,0.027108433734923665,0.14083278831480328,0.244935854152601,14.62,21.61,0.826086956521749,2388.04,9054.07,1.3,0.11904761904761685,522.8,2387.99,8133.65,8.38,0.03,392,2388,100.0,39.15,23.427,1,⚠️ Anomaly Detected - Check System,High Risk,287,281,True,0
2,7,0.0001,-0.0002,100.0,518.67,0.24698795180722755,0.35862219315457367,0.3106009453072254,14.62,21.61,0.8035426731078985,2388.05,9052.67,1.3,0.1488095238095255,522.14,2388.04,8136.33,8.3941,0.03,391,2388,100.0,39.1,23.4718,0,🔥 High Temperature - Reduce Load,Medium Risk,287,280,False,0
2,8,0.0015,-0.0004,100.0,518.67,0.4036144578313099,0.4222803575321592,0.22180958811614104,14.62,21.61,0.7729468599033851,2388.01,9055.82,1.3,0.2083333333333357,522.77,2387.96,8137.92,8.3861,0.03,391,2388,100.0,39.11,23.4381,0,🔥 High Temperature - Reduce Load,Medium Risk,287,279,False,0
2,9,0.0017,-0.0004,100.0,518.67,0.23192771084336528,0.23871811641595997,0.21539500337609851,14.62,21.6,0.7793880837359239,2388.02,9051.67,1.3,0.17261904761904745,522.4,2387.98,8145.29,8.3868,0.03,390,2388,100.0,39.06,23.4875,0,🔥 High Temperature - Reduce Load,Medium Risk,287,278,False,0
2,10,-0.0045,0.0002,100.0,518.67,0.23493975903613773,0.3342053629823454,0.21286293045239546,14.62,21.6,0.7697262479871227,2387.99,9058.88,1.3,0.2142857142857153,521.99,2387.97,8138.64,8.3982,0.03,391,2388,100.0,39.2,23.6005,0,🔥 High Temperature - Reduce Load,Medium Risk,287,277,False,0
2,11,0.0006,0.0004,100.0,518.67,0.31626506024096557,0.39611946806191867,0.32140445644834514,14.62,21.61,0.780998389694048,2388.01,9053.21,1.3,0.2142857142857153,522.2,2388.03,8135.85,8.4188,0.03,392,2388,100.0,39.23,23.3888,0,🔥 High Temperature - Reduce Load,Medium Risk,287,276,False,0
2,12,0.0002,0.0006,100.0,518.67,0.12951807228915868,0.19511663396556145,0.33170155300472715,14.62,21.61,0.7600644122383358,2387.98,9047.89,1.3,0.16666666666666785,521.94,2387.97,8136.49,8.3925,0.03,392,2388,100.0,39.12,23.4201,1,🔥 High Temperature - Reduce Load,Medium Risk,287,275,True,0
2,13,0.0007,0.0005,100.0,518.67,0.17168674698794462,0.3429256594724279,0.32545577312626506,14.62,21.61,0.7793880837359239,2387.94,9053.63,1.3,0.10714285714285765,522.33,2387.99,8140.61,8.3742,0.03,391,2388,100.0,38.88,23.4317,0,🔥 High Temperature - Reduce Load,Medium Risk,287,274,False,0
2,14,-0.0024,-0.0004,100.0,518.67,0.13554216867467517,0.2834096359276259,0.22299122214719702,14.62,21.61,0.7439613526570099,2388.01,9047.3,1.3,0.1607142857142847,523.07,2387.98,8140.09,8.3887,0.03,391,2388,100.0,38.93,23.4074,0,🔥 High Temperature - Reduce Load,Medium Risk,287,273,False,0
2,15,-0.0012,-0.0003,100.0,518.67,0.3012048192771033,0.1918465227817734,0.33524645509790574,14.62,21.61,0.6956521739130324,2388.02,9049.82,1.3,0.19047619047619335,521.96,2388.02,8137.72,8.3704,0.03,393,2388,100.0,38.94,23.4311,0,🔥 High Temperature - Reduce Load,Medium Risk,287,272,False,0
2,16,-0.001,0.0003,100.0,518.67,0.18072289156623356,0.23871811641595997,0.18923024983119419,14.62,21.61,0.7536231884057969,2387.99,9051.79,1.3,0.23214285714285765,522.49,2387.95,8133.45,8.3805,0.03,392,2388,100.0,39.01,23.4462,0,🔥 High Temperature - Reduce Load,Medium Risk,287,271,False,0
2,17,0.0003,-0.0001,100.0,518.67,0.36746987951806886,0.2733812949640324,0.13538149898717222,14.62,21.61,0.6070853462157828,2388.04,9052.05,1.3,0.16666666666666785,522.71,2388.08,8134.78,8.3714,0.03,391,2388,100.0,39.04,23.5245,0,🔥 High Temperature - Reduce Load,Medium Risk,287,270,False,0
2,18,0.0014,0.0001,100.0,518.67,0.22289156626507634,0.37911488990626196,0.3038487508440255,14.62,21.61,0.8019323671497602,2388.0,9051.35,1.3,0.2202380952380949,522.92,2388.0,8133.2,8.4053,0.03,391,2388,100.0,39.0,23.4203,0,🔥 High Temperature - Reduce Load,Medium Risk,287,269,False,0
2,19,0.0025,0.0001,100.0,518.67,0.16265060240962725,0.1264442991061685,0.32950708980418497,14.62,21.61,0.8695652173913118,2388.02,9055.07,1.3,0.17261904761904745,522.38,2387.98,8137.51,8.4035,0.03,392,2388,100.0,39.1,23.4102,0,⚠️ Anomaly Detected - Check System,High Risk,287,268,False,0
2,20,0.0042,-0.0004,100.0,518.67,0.3403614457831452,0.259428820579906,0.20476029709655919,14.62,21.61,0.7713365539452468,2388.0,9050.27,1.3,0.17261904761904745,522.54,2387.94,8139.83,8.3698,0.03,391,2388,100.0,39.02,23.3821,0,🔥 High Temperature - Reduce Load,Medium Risk,287,267,False,0
2,21,-0.0023,0.0001,100.0,518.67,0.25301204819274403,0.18465227817745955,0.16931127616475194,14.62,21.61,0.7842190016103103,2388.03,9055.29,1.3,0.11309523809523725,522.58,2388.01,8136.57,8.3954,0.03,391,2388,100.0,39.24,23.5014,0,⚠️ Anomaly Detected - Check System,High Risk,287,266,False,0
2,22,0.0024,0.0006,100.0,518.67,0.286144578313241,0.19925877479834497,0.260297096556382,14.62,21.61,0.7246376811594217,2387.96,9053.31,1.3,0.19047619047619335,521.73,2388.04,8140.79,8.3792,0.03,391,2388,100.0,38.98,23.4241,0,🔥 High Temperature - Reduce Load,Medium Risk,287,265,False,0
2,23,-0.0013,0.0003,100.0,518.67,0.34939759036143414,0.21473730106824007,0.08862255232950744,14.62,21.61,0.7793880837359239,2387.96,9051.43,1.3,0.2142857142857153,522.26,2388.07,8131.57,8.3937,0.03,393,2388,100.0,39.1,23.2867,0,🔥 High Temperature - Reduce Load,Medium Risk,287,264,False,0
2,24,-0.0019,-0.0,100.0,518.67,0.23493975903613773,0.21648136036625942,0.2771775827143834,14.62,21.61,0.5877616747181946,2387.98,9052.35,1.3,0.17857142857142705,522.25,2387.97,8136.16,8.3866,0.03,391,2388,100.0,39.18,23.3981,0,🔥 High Temperature - Reduce Load,Medium Risk,287,263,False,0
2,25,0.0063,0.0001,100.0,518.67,0.18072289156623356,0.31262262916939676,0.24257258609047838,14.62,21.61,0.690821256038646,2388.0,9055.28,1.3,0.20238095238095255,522.31,2388.03,8136.97,8.3959,0.03,391,2388,100.0,38.99,23.4883,0,🔥 High Temperature - Reduce Load,Medium Risk,287,262,False,0
2,26,-0.0011,0.0003,100.0,518.67,0.1987951807228967,0.09461521691738284,0.16964888588791283,14.62,21.61,0.6731078904991961,2387.98,9050.81,1.3,0.1607142857142847,522.8,2388.0,8137.27,8.3472,0.03,391,2388,100.0,38.96,23.4691,0,⚠️ Anomaly Detected - Check System,High Risk,287,261,False,0
2,27,0.0006,0.0005,100.0,518.67,0.27409638554217963,0.3139306736429077,0.33862255232950744,14.62,21.61,0.85507246376811,2388.03,9058.01,1.3,0.10714285714285765,522.11,2388.06,8137.73,8.4077,0.03,392,2388,100.0,38.96,23.4275,0,🔥 High Temperature - Reduce Load,Medium Risk,287,260,False,0
2,28,0.0037,0.0005,100.0,518.67,0.24999999999997158,0.23021582733812807,0.25658338960162297,14.62,21.61,0.792270531400959,2387.99,9053.78,1.3,0.0833333333333357,522.68,2387.93,8136.55,8.3734,0.03,390,2388,100.0,38.95,23.4395,0,🔥 High Temperature - Reduce Load,Medium Risk,287,259,False,0
2,29,-0.0032,-0.0003,100.0,518.67,0.2620481927710898,0.2777414432090737,0.26721809588115875,14.62,21.61,0.7890499194847109,2388.0,9055.84,1.3,0.1547619047619051,522.26,2388.02,8140.77,8.37,0.03,390,2388,100.0,38.97,23.4249,0,🔥 High Temperature - Reduce Load,Medium Risk,287,258,False,0
2,30,0.0012,0.0,100.0,518.67,0.17168674698794462,0.4203182908218892,0.2164078325455776,14.62,21.61,0.7681159420289845,2387.98,9050.8,1.3,0.2083333333333357,522.43,2388.0,8136.63,8.419,0.03,391,2388,100.0,39.1,23.3985,0,🔥 High Temperature - Reduce Load,Medium Risk,287,257,False,0
2,31,-0.0009,0.0005,100.0,518.67,0.22891566265059282,0.19228253760628178,0.1466914247130333,14.62,21.61,0.7971014492753596,2388.0,9049.93,1.3,0.11904761904761685,522.17,2388.04,8131.62,8.4393,0.03,391,2388,100.0,39.17,23.4154,0,⚠️ Anomaly Detected - Check System,High Risk,287,256,False,0
2,32,0.0013,-0.0001,100.0,518.67,0.11144578313252396,0.2938739917157207,0.14956110735989014,14.62,21.61,0.7584541062801833,2387.98,9045.87,1.3,0.1607142857142847,522.54,2387.98,8138.76,8.3783,0.03,390,2388,100.0,38.97,23.4006,0,⚠️ Anomaly Detected - Check System,High Risk,287,255,False,0
2,33,-0.0032,0.0004,100.0,518.67,0.17469879518071707,0.30804447351210484,0.234638757596219,14.62,21.61,0.6070853462157828,2388.01,9051.18,1.3,0.1428571428571459,522.26,2387.99,8133.62,8.4102,0.03,392,2388,100.0,39.01,23.4434,0,🔥 High Temperature - Reduce Load,Medium Risk,287,254,False,0
2,34,0.0042,0.0003,100.0,518.67,0.27409638554217963,0.2842816655766285,0.20239702903443657,14.62,21.61,0.8438003220611989,2388.0,9059.29,1.3,0.2202380952380949,522.64,2387.96,8139.8,8.4188,0.03,390,2388,100.0,38.87,23.4571,0,🔥 High Temperature - Reduce Load,Medium Risk,287,253,False,0
2,35,0.002,0.0002,100.0,518.67,0.04819277108433084,0.10224547634619796,0.17386900742741318,14.62,21.61,0.7858293075684486,2388.02,9057.34,1.3,0.23809523809523725,522.0,2388.0,8142.08,8.4164,0.03,394,2388,100.0,39.06,23.5283,1,⚠️ Anomaly Detected - Check System,High Risk,287,252,True,0
2,36,0.0013,0.0004,100.0,518.67,0.018072289156606303,0.2293437976891255,0.2511816340310631,14.62,21.61,0.7632850241545981,2388.02,9055.79,1.3,0.2142857142857153,522.32,2388.0,8142.06,8.3709,0.03,391,2388,100.0,39.12,23.3881,1,⚠️ Anomaly Detected - Check System,High Risk,287,251,True,0
2,37,0.005,0.0005,100.0,518.67,0.2680722891566347,0.31807281447569835,0.23700202565833806,14.62,21.61,0.8309178743961354,2388.04,9058.16,1.3,0.18452380952380665,522.69,2388.02,8136.08,8.3609,0.03,391,2388,100.0,39.08,23.4047,0,🔥 High Temperature - Reduce Load,Medium Risk,287,250,False,0
2,38,0.0013,0.0005,100.0,518.67,0.30421686746987575,0.30760845868760356,0.261647535449022,14.62,21.61,0.7020933977455854,2388.0,9055.35,1.3,0.2202380952380949,522.13,2388.05,8134.91,8.4069,0.03,390,2388,100.0,39.09,23.4191,0,🔥 High Temperature - Reduce Load,Medium Risk,287,249,False,0
2,39,-0.0018,0.0005,100.0,518.67,0.23795180722891018,0.3193808589492093,0.15597569209993267,14.62,21.61,0.6763285024154584,2388.0,9061.16,1.3,0.2083333333333357,522.79,2388.05,8138.78,8.3755,0.03,391,2388,100.0,39.02,23.4489,0,🔥 High Temperature - Reduce Load,Medium Risk,287,248,False,0
2,40,0.0005,0.0005,100.0,518.67,0.2439759036144551,0.2539786352736044,0.27228224172856486,14.62,21.61,0.6795491143317349,2388.03,9046.96,1.3,0.2202380952380949,522.3,2388.01,8137.16,8.401,0.03,391,2388,100.0,38.84,23.4402,0,🔥 High Temperature - Reduce Load,Medium Risk,287,247,False,0
2,41,0.0015,0.0006,100.0,518.67,0.36144578313252396,0.1728798779158538,0.27835921674544295,14.62,21.61,0.7230273752012977,2388.04,9053.6,1.3,0.24404761904761685,522.22,2388.01,8140.84,8.3856,0.03,392,2388,100.0,38.94,23.3071,0,🔥 High Temperature - Reduce Load,Medium Risk,287,246,False,0
2,42,0.0016,0.0005,100.0,518.67,0.319277108433738,0.17811205580990475,0.166779203241056,14.62,21.61,0.6650563607085331,2387.97,9046.36,1.3,0.17261904761904745,522.87,2388.0,8135.3,8.3449,0.03,392,2388,100.0,39.08,23.4631,0,🔥 High Temperature - Reduce Load,Medium Risk,287,245,False,0
2,43,0.0027,0.0,100.0,518.67,0.2439759036144551,0.20819707870067816,0.1578325455773104,14.62,21.61,0.690821256038646,2388.04,9053.65,1.3,0.13690476190476275,522.9,2388.02,8135.14,8.4144,0.03,392,2388,100.0,38.92,23.4966,0,⚠️ Anomaly Detected - Check System,High Risk,287,244,False,0
2,44,0.0003,0.0003,100.0,518.67,0.24096385542168264,0.2897318508829301,0.2775151924375443,14.62,21.61,0.6940418679549083,2388.04,9057.05,1.3,0.2202380952380949,522.77,2388.06,8137.23,8.4087,0.03,392,2388,100.0,39.03,23.4546,0,🔥 High Temperature - Reduce Load,Medium Risk,287,243,False,0
2,45,-0.0014,-0.0002,100.0,518.67,0.25301204819274403,0.33507739263135505,0.2591154625253189,14.62,21.61,0.7004830917874472,2388.05,9060.38,1.3,0.19047619047619335,522.27,2388.0,8141.93,8.3847,0.03,390,2388,100.0,38.99,23.4284,0,🔥 High Temperature - Reduce Load,Medium Risk,287,242,False,0
2,46,0.0002,-0.0003,100.0,518.67,0.2831325301204686,0.09614126880314444,0.17471303173531183,14.62,21.61,0.755233494363921,2388.0,9053.33,1.3,0.20238095238095255,522.08,2388.05,8140.52,8.3994,0.03,390,2388,100.0,38.93,23.5041,0,🔥 High Temperature - Reduce Load,Medium Risk,287,241,False,0
2,47,0.0021,0.0003,100.0,518.67,0.3584337349397515,0.2792674950948353,0.23987170830519844,14.62,21.61,0.8228663446054867,2388.04,9046.52,1.3,0.10714285714285765,522.73,2388.0,8136.97,8.3756,0.03,391,2388,100.0,38.89,23.3447,0,🔥 High Temperature - Reduce Load,Medium Risk,287,240,False,0
2,48,0.0006,-0.0001,100.0,518.67,0.26506024096386227,0.34161761499891696,0.2650236326806237,14.62,21.61,0.7761674718196474,2387.99,9057.73,1.3,0.19642857142857295,522.41,2387.98,8134.97,8.3821,0.03,392,2388,100.0,39.23,23.4336,0,🔥 High Temperature - Reduce Load,Medium Risk,287,239,False,0
2,49,-0.0006,0.0005,100.0,518.67,0.4939759036144551,0.2794855025070859,0.2405469277515202,14.62,21.61,0.6747181964573201,2388.04,9049.11,1.3,0.19642857142857295,522.83,2387.99,8135.93,8.4024,0.03,390,2388,100.0,39.17,23.4871,0,🔥 High Temperature - Reduce Load,Medium Risk,287,238,False,0
2,50,-0.0002,-0.0004,100.0,518.67,0.2439759036144551,0.14868105515587615,0.2959149223497626,14.62,21.61,0.7858293075684486,2388.0,9051.65,1.3,0.18452380952380665,522.16,2388.05,8138.46,8.4042,0.03,391,2388,100.0,39.1,23.353,0,🔥 High Temperature - Reduce Load,Medium Risk,287,237,False,0
2,51,0.0008,0.0003,100.0,518.67,0.24698795180722755,0.3117505995203871,0.18247805536799433,14.62,21.61,0.8325281803542737,2388.02,9055.92,1.3,0.10714285714285765,522.34,2388.01,8137.89,8.3731,0.03,392,2388,100.0,38.9,23.3239,0,⚠️ Anomaly Detected - Check System,High Risk,287,236,False,0
2,52,-0.001,-0.0001,100.0,518.67,0.09337349397588923,0.3802049269675223,0.32765023632680723,14.62,21.6,0.790660225442835,2388.0,9056.25,1.3,0.1428571428571459,522.58,2388.01,8134.22,8.4064,0.03,392,2388,100.0,39.08,23.3668,1,⚠️ Anomaly Detected - Check System,High Risk,287,235,True,0
2,53,-0.0023,-0.0001,100.0,518.67,0.23795180722891018,0.30215827338130197,0.25050641458473777,14.62,21.61,0.7214170692431594,2388.05,9051.78,1.3,0.07738095238095255,522.73,2388.01,8137.95,8.411,0.03,391,2388,100.0,38.95,23.5307,0,🔥 High Temperature - Reduce Load,Medium Risk,287,234,False,0
2,54,0.0004,-0.0003,100.0,518.67,0.11144578313252396,0.2707652060170105,0.389601620526669,14.62,21.61,0.7359098228663328,2388.01,9046.85,1.3,0.1488095238095255,522.48,2387.99,8141.65,8.4057,0.03,392,2388,100.0,39.13,23.3626,1,⚠️ Anomaly Detected - Check System,High Risk,287,233,True,0
2,55,-0.0035,-0.0004,100.0,518.67,0.33734939759037275,0.3172007848266887,0.08288318703578668,14.62,21.6,0.755233494363921,2388.02,9044.62,1.3,0.19642857142857295,522.7,2388.02,8134.65,8.4077,0.03,392,2388,100.0,39.11,23.3779,0,🔥 High Temperature - Reduce Load,Medium Risk,287,232,False,0
2,56,-0.0035,0.0002,100.0,518.67,0.18975903614457934,0.3488118596032308,0.11343686698176825,14.62,21.61,0.7842190016103103,2388.02,9052.27,1.3,0.10714285714285765,522.1,2388.01,8139.72,8.393,0.03,391,2388,100.0,39.1,23.3796,0,⚠️ Anomaly Detected - Check System,High Risk,287,231,False,0
2,57,-0.0003,-0.0001,100.0,518.67,0.38855421686747604,0.2853717026378959,0.12440918298446846,14.62,21.61,0.6473429951690832,2388.05,9052.86,1.3,0.19047619047619335,521.98,2387.96,8136.88,8.4008,0.03,391,2388,100.0,39.23,23.4544,0,🔥 High Temperature - Reduce Load,Medium Risk,287,230,False,0
2,58,-0.0,-0.0002,100.0,518.67,0.32831325301202696,0.2592108131676554,0.12930452397029057,14.62,21.61,0.7423510466988859,2388.03,9047.75,1.3,0.26785714285714235,522.24,2387.98,8134.92,8.3731,0.03,391,2388,100.0,39.15,23.3861,0,🔥 High Temperature - Reduce Load,Medium Risk,287,229,False,0
2,59,0.0032,-0.0,100.0,518.67,0.38253012048193114,0.2877697841726672,0.2650236326806237,14.62,21.61,0.7648953301127221,2388.08,9053.2,1.3,0.19047619047619335,522.78,2388.0,8136.9,8.4036,0.03,391,2388,100.0,39.04,23.4347,0,🔥 High Temperature - Reduce Load,Medium Risk,287,228,False,0
